id,name,lat,lng,yelpstars,lastrating,rats,roaches,slime,fail,cuisine,weight
421496,"LENNY'S SUB SHOP",29.6859,-95.422,5,1,1,1,1,1,,999
421497,"PATHWAYS CHURCH OF HOUSTON",29.8409,-95.4776,5,1,1,1,1,1,,999
421504,"SUPER K CORNER STORE",29.7578,-95.6065,5,2,1,1,1,1,,999
421507,"WHATABURGER #1049",29.9864,-95.3454,5,1,1,1,1,1,"BURGERS, ETC.",999
421508,"GORO & GUN",29.7621,-95.3612,5,1,1,1,1,1,JAPANESE,999
421510,"KPOP BEVERAGE",29.8317,-95.2899,5,1,1,1,1,1,,999
421511,"DREAM TREE FAMILY",29.7177,-95.5483,5,1,1,1,1,1,,999
421512,"WILCREST GAME ROOM",29.7038,-95.5721,5,1,1,1,1,1,,999
421513,"RESIDENCE INN BY MARRIOTT",29.7419,-95.4642,5,4,1,1,1,0,"LOCAL / CONTINENTAL",999
421515,"JENSEN FUNHOUSE",29.8458,-95.3429,5,1,1,1,1,1,,999
421516,CHICK-FIL-A,29.7576,-95.3704,5,1,1,1,1,1,CHICKEN,999
421517,"POTBELLY SANDWICH WORKS",29.7465,-95.3766,5,3,1,1,1,1,SANDWICHES,999
421518,"EL PATRON BAR AND NIGHTCLUB",29.5951,-95.1801,5,1,1,1,1,1,,999
421519,"US VETS",29.733,-95.385,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421520,"CORNER STOP",29.59,-95.4695,5,3,1,1,1,1,,999
421521,"SKYLINE  HOUSTON DELI",29.7454,-95.4626,5,1,1,1,1,1,DELI,999
421523,RACEWAY,29.6397,-95.466,5,1,1,1,1,1,"HOT DOGS, ETC.",999
421525,"PHO THY",29.6116,-95.2246,5,2,1,1,1,1,VIETNAMESE,999
421526,"TEJAS FOOD SERVICE - Mobile Caterers",29.6811,-95.534,5,1,1,1,1,0,,999
421527,"TEJAS FOOD SERVICE - Mobile Caterers",29.6811,-95.534,5,1,1,1,1,1,,999
421532,"MARIA'S CATERING - Mobile Caterers",29.8241,-95.36,5,1,1,1,1,1,,999
421533,"FAMILY CARE PHARMACY",29.7306,-95.5931,5,1,1,1,1,1,,999
421535,"FULL FLAVOR CAFE",29.6691,-95.5085,5,1,1,1,1,1,,999
421536,"HOUSTON SCOTTISH RITE",29.6726,-95.4148,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421537,"CHILDREN'S STUDIO OF STARS",29.8394,-95.4731,5,1,1,1,1,1,,999
421540,"PALETERIA LA FAVORITA",29.6786,-95.554,5,1,1,1,1,1,,999
421542,"THE LITTLEST ONES",29.6622,-95.3839,5,1,1,1,1,1,,999
421543,"MCDONALD'S # 2708",29.7033,-95.587,5,1,1,1,1,1,"BURGERS, ETC.",999
421544,"PAK N GO",29.6468,-95.2082,5,0,1,1,1,0,,999
421552,SALATA,29.7369,-95.5686,5,1,1,1,1,1,SALADS,999
421555,"TAQUERIA SHECCID - SOUTHWEST",29.7152,-95.4926,5,1,1,1,1,1,,999
421556,"ENCHILUDAS MEXICAN CAFE",29.7348,-95.6374,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
421560,"MAGIC GAMEROOM",29.6554,-95.5704,5,1,1,1,1,1,,999
421564,"STOP N BUY FOOD STORE",29.8787,-95.4995,5,1,1,1,1,1,,999
421565,"MONOPOLY AMUSEMENT",29.6551,-95.5693,5,1,1,1,1,1,,999
421568,"ESQUISITA COMIDA HONDURENA - Texas Commissary",29.7763,-95.217,5,1,1,1,1,1,,999
421569,RAL'S,29.7084,-95.5198,5,1,1,1,1,1,,999
421571,"FRESH FRUIT AND VEGGIE EXPRESS",29.8078,-95.3858,5,1,1,1,1,1,,999
421576,"LOS PRIMOS",29.6794,-95.229,5,1,1,1,1,1,,999
421577,"PRIMERA IGLESIA FOOD PANTRY",29.7534,-95.3365,5,1,1,1,1,1,,999
421580,"PHO  DIEN",29.7043,-95.5874,5,1,1,1,1,1,VIETNAMESE,999
421581,"BAKERY DONUTS",29.6559,-95.512,5,1,1,1,1,1,,999
421589,"COPPA OSTERIA",29.7188,-95.415,5,2,1,1,1,0,ITALIAN,999
421591,"LIQUOR BANK  /TOBACCO",29.8474,-95.4949,5,2,1,1,1,1,,999
421593,"GIFT FOR FUN",29.6996,-95.2867,5,1,1,1,1,1,,999
421594,"STERLINGSHIRE FOOD PANTRY",29.8537,-95.2567,5,1,1,1,1,1,,999
421596,"TAQUERIA DON JUAN",29.8704,-95.3789,5,3,1,1,1,0,,999
421597,"A A WESTHEIMER",29.7423,-95.411,5,4,1,1,1,1,,999
421598,"USA BILLIARDS",29.6881,-95.5687,5,1,1,1,1,1,,999
421599,"MARIANA'S TAQUERIA - Palacios",29.679,-95.3169,5,1,1,1,1,1,,999
421601,"VITAS INNOVATIVE HOSPICE CARE",29.6744,-95.5292,5,1,1,1,1,1,,999
421605,"ALEXANDER MARTINEZ PRODUCE",29.697,-95.4877,5,2,1,1,1,1,,999
421607,"JAMI'S FINE FOODS",29.7253,-95.4167,5,2,1,1,1,1,,999
421608,"STAR BAKERY",29.6527,-95.5547,5,1,1,1,1,1,,999
421612,"THE DECK HOUSE BAR & GRILL",29.7302,-95.4806,5,1,1,1,1,1,,999
421613,STRIPES,29.9294,-95.3312,5,1,1,1,1,1,,999
421616,"KING DOLLAR #22",29.6606,-95.4645,5,1,1,1,1,1,,999
421618,"TEXAS SPICE",29.8452,-95.3769,5,1,1,1,1,1,,999
421620,"NATALIE'S CANDY JAR",29.9864,-95.3454,5,1,1,1,1,1,,999
421625,"JENSEN GREEN PLAZA  JENSEN MART",29.8495,-95.3423,5,2,1,1,1,1,,999
421628,"PATISSERIE PARIS JE T'AIME",29.7373,-95.5834,5,1,1,1,1,1,,999
421630,"BONFIRE WINGS",29.7358,-95.5986,5,1,1,1,1,1,CHICKEN,999
421633,"THE FEDERAL GRILL",29.767,-95.409,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421634,SUBROC,29.7391,-95.4737,5,1,1,1,1,1,DELI,999
421638,CARACOL,29.7432,-95.4619,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421639,"LIBRA LOUNGE",29.6783,-95.4252,5,1,1,1,1,1,,999
421641,"BELLISIMO CREATE YOUR OWN PIZZA OR PASTA LLC",29.8046,-95.3815,5,1,1,1,1,1,ITALIAN,999
421642,"SRI BALAJI BHAVAN FAST FOOD",29.7218,-95.5011,5,2,1,1,1,1,"INDIAN / PAKISTANI",999
421643,"DREXEL HOUSE EATERY AND WINE BAR",29.7417,-95.4429,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421644,"KWIK FOOD MART",29.614,-95.4274,5,1,1,1,1,1,,999
421646,"LA MONARCA MICHOACANA",29.601,-95.2159,5,1,1,1,1,1,DESSERTS,999
421647,"TAQUERIA LOS BEDOLLA - Garcia Bros.",29.7213,-95.3203,5,1,1,1,1,1,,999
421649,"FONDREN FOOD STORE",29.6561,-95.5074,5,2,1,1,1,1,,999
421650,"BOHEME CATERING KITCHEN",29.7478,-95.3859,5,1,1,1,1,1,,999
421653,"TORTUGA SPORTS BAR",29.736,-95.3034,5,1,1,1,1,1,,999
421658,"EL ENCANTO",29.747,-95.2999,5,1,1,1,1,1,,999
421659,"BROADWAY SHELL",29.684,-95.2779,5,2,1,1,1,1,,999
421663,"SHELL OIL COMPANY CAFE",29.7873,-95.6045,5,2,1,1,1,1,CAFETERIA,999
421666,"ZIMMER'S  LIQUOR  STORE",29.8224,-95.5235,5,1,1,1,1,1,,999
421669,"TIMERISE  MART",29.6693,-95.3553,5,1,1,1,1,1,,999
421670,"TAQUERIA TARIACURI # 7 - SouthWest",29.719,-95.5195,5,1,1,1,1,1,,999
421673,"JIMMY JOHNS",29.7227,-95.3372,5,1,1,1,1,1,SANDWICHES,999
421674,"NORA'S HOME",29.6831,-95.3902,5,1,1,1,1,1,,999
421675,"PORCH SWING DESSERTS",29.7597,-95.3663,5,1,1,1,1,1,DESSERTS,999
421677,"GAMES GAMEROOM",29.6925,-95.4925,5,1,1,1,1,1,,999
421678,"THE KIPLING SCHOOL",29.7677,-95.4089,5,1,1,1,1,1,,999
421680,"ABHA FOOD MART  (VALERO)",29.6875,-95.5306,5,2,1,1,1,1,,999
421682,"SAMI'S CONVENIENCE & GIFTS",29.7318,-95.4347,5,1,1,1,1,1,DELI,999
421684,"LOUISIANA FISH HOUSE",29.6988,-95.3387,5,1,1,1,1,1,SEAFOOD,999
421686,"KEMPWOOD FOOD MART",29.8223,-95.526,5,1,1,1,1,1,,999
421687,"HANDI STOP #115",29.6284,-95.4645,5,1,1,1,1,1,,999
421688,SONIC,29.6284,-95.4645,5,2,1,1,1,1,"BURGERS, ETC.",999
421689,"GRUB BURGER BAR",29.7795,-95.5609,5,1,1,1,1,1,"BURGERS, ETC.",999
421691,CHELAS,29.7994,-95.4537,5,1,1,1,1,1,,999
421692,"MUNDO $ 1.09  AND PLUS",29.7036,-95.6032,5,1,1,1,1,1,,999
421697,"MAIN SUPER EXPRESS",29.7417,-95.3766,5,1,1,1,1,1,,999
421699,"LAS CAZUELAS",29.7057,-95.5167,5,1,1,1,1,1,,999
421700,"FORTUNE ZONE GAMEROOM",29.6534,-95.5612,5,1,1,1,1,1,,999
421701,BABY'S,29.7038,-95.5744,5,2,1,1,1,1,,999
421704,"ON THE WAY",29.6579,-95.3861,5,1,1,1,1,1,,999
421705,"REDI MART",29.666,-95.3371,5,1,1,1,1,1,,999
421706,"WENDY'S # 9",29.628,-95.2318,5,1,1,1,1,1,"BURGERS, ETC.",999
421709,"APPLEBEES RESTAURANT",29.735,-95.6486,5,1,1,1,1,1,,999
421710,"HONEY BEE TEAHOUSE",29.7043,-95.5523,5,1,1,1,1,1,,999
421711,"CULLEN EXXON MOBIL",29.6549,-95.3549,5,1,1,1,1,1,,999
421713,"APPLEBEE'S #80023",29.8019,-95.4483,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421716,"SUBWAY #4112",29.8101,-95.5449,5,1,1,1,1,1,SANDWICHES,999
421717,"THE SALVATION ARMY",29.6915,-95.597,5,1,1,1,1,1,,999
421718,"VILLAS IN THE PINES",29.9369,-95.3137,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421719,"MCHARD MART",29.5812,-95.4712,5,1,1,1,1,1,,999
421721,"M N M FOOD MART",29.7302,-95.3462,5,2,1,1,1,1,,999
421723,"GRIGGS SHELL",29.6997,-95.3418,5,2,1,1,1,0,,999
421725,NOKTURNE,29.5588,-95.113,5,1,1,1,1,1,,999
421729,"LIVING WATER MINISTRY OUTREACH FOOD PANTRY",29.8301,-95.3417,5,1,1,1,1,1,,999
421730,"DIAMOND 777",29.7369,-95.644,5,1,1,1,1,1,,999
421731,"MEDEL'S ICEHOUSE",29.7478,-95.3403,5,2,1,1,1,1,,999
421732,"TAQUERIA EL LIMON - EL GUERRO",29.6363,-95.2467,5,1,1,1,1,1,,999
421733,"MONTESSORI GREAT MINDS CHRISTIAN ACADEMY",29.7731,-95.6017,5,1,1,1,1,1,,999
421735,"24 SEVEN STORE #1",29.6127,-95.2229,5,1,1,1,1,1,,999
421738,"VALLONE'S RESTAURANT",29.7833,-95.5454,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421739,"PINE FOREST GARDEN",29.7058,-95.5439,5,1,1,1,1,1,,999
421740,"DAYS INN GALLERIA",29.73,-95.4838,5,2,1,1,1,1,,999
421742,"RACEWAY 6925",29.9548,-95.5545,5,1,1,1,1,1,,999
421743,"SALATEEN   BANQUET HALL",29.594,-95.1798,5,1,1,1,1,1,OTHER,999
421744,GELAZZI,29.7813,-95.3965,5,3,1,1,1,1,DESSERTS,999
421745,"HEALTHCO. PHARMACY",29.6583,-95.337,5,1,1,1,1,1,,999
421746,"QUICK STORE",29.7485,-95.3262,5,3,1,1,1,1,,999
421747,"TACO NUTS - TEX STAR",29.7449,-95.4074,5,1,1,1,1,0,,999
421748,"MIDTOWN BAR & GRILL",29.7532,-95.3872,5,1,1,1,1,1,GREEK,999
421749,"CHYMISTRY BAR AND LOUNGE",29.6134,-95.4062,5,1,1,1,1,1,"BAR & GRILL",999
421750,"UJALA # 390",29.6337,-95.286,5,1,1,1,1,1,,999
421751,"YIIN'S ORIENTAL WOK",29.6956,-95.3381,5,1,1,1,1,1,CHINESE,999
421756,BABYLONYA,29.7145,-95.4959,5,2,1,1,1,1,,999
421757,"CLOUD 10 CREAMERY",29.7181,-95.4152,5,1,1,1,1,1,DESSERTS,999
421758,"ECCLESIA CHURCH COFFEE BAR",29.7687,-95.3672,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421759,"FRESH MARKET",29.7058,-95.4192,5,1,1,1,1,1,,999
421760,"FRESH MARKET AT LANTERN LANE SHOPPING CENTER",29.7667,-95.5513,5,3,1,1,1,0,,999
421761,"SILVERSTONE EVENTS",29.7495,-95.3963,5,1,1,1,1,1,,999
421763,"LA COLMENA BAKERY",29.8034,-95.5444,5,5,1,1,1,0,,999
421764,"AR 99 CENTS PLUS",29.8279,-95.3781,5,1,1,1,1,1,,999
421765,"MEDFIELD FOOD STORE",29.7171,-95.6096,5,1,1,1,1,1,,999
421767,"KATMANIA - TEX STAR",29.7434,-95.4637,5,1,1,1,1,0,,999
421769,"LW BAR AND GRILL",29.7688,-95.409,5,1,1,1,1,1,"BAR & GRILL",999
421771,"STALLA'S MANHATTAN GRILL",29.8026,-95.4543,5,1,1,1,1,1,DELI,999
421774,MCDONALDS,29.7162,-95.3132,5,1,1,1,1,1,"BURGERS, ETC.",999
421775,"BANGKOK CHEF",29.7352,-95.5864,5,3,1,1,1,0,,999
421779,"BETTER CARE SENIOR CENTER",29.7176,-95.5423,5,1,1,1,1,1,,999
421780,"HOLLYWOOD FOOD AND CIGAR #2",29.7472,-95.3913,5,1,1,1,1,1,,999
421781,"CLUB EL AGUILA",29.8261,-95.3843,5,1,1,1,1,1,,999
421783,"KEPPAJEES ALL SEASONS STORE",29.695,-95.3017,5,2,1,1,1,1,,999
421784,"CASTILLO TAQUERIA - El Guero",29.6458,-95.2083,5,1,1,1,1,1,,999
421787,"THE KITCHEN ON WOODFOREST",29.7909,-95.2185,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421791,"BITE MACARONS",29.7269,-95.4295,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
421792,"POPEYE'S LOUISIANA KITCHEN",29.7894,-95.6883,5,1,1,1,1,1,CHICKEN,999
421793,"SUB ROC",29.7259,-95.3595,5,2,1,1,1,1,DELI,999
421794,"HOMESTEAD FOOD MART #1",29.8909,-95.3013,5,1,1,1,1,1,,999
421795,"AL-AMEEN HALAL MEAT",29.685,-95.3913,5,2,1,1,1,1,,999
421796,"COLTIVARE PIZZA & GARDEN",29.7817,-95.3938,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421803,"FAT CAT CREAMERY",29.803,-95.4106,5,1,1,1,1,1,DESSERTS,999
421804,"LA SILLA  CANDIES",29.7054,-95.5169,5,1,1,1,1,1,,999
421806,"THE FRESH MARKET",29.7512,-95.4623,5,2,1,1,1,0,,999
421807,"REFRESQUERIA  ELIZABETH",29.7265,-95.4899,5,1,1,1,1,1,,999
421808,"PROSPERITY COMMUNITY OUTREACH",29.9324,-95.3926,5,1,1,1,1,1,,999
421809,JOLLIBEE,29.6924,-95.4148,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421811,"KUNG FU TEA",29.7036,-95.5532,5,1,1,1,1,1,CAJUN,999
421812,"TAQUERIA EL TACONAZO VENTURA - Tex Star",29.8973,-95.4089,5,1,1,1,1,1,,999
421815,"TAQUERIA HECHO EN MEXICO - Texas Commissary",29.821,-95.5222,5,2,1,1,1,1,,999
421817,"LOS RIELES",29.6241,-95.2313,5,1,1,1,1,1,,999
421819,"LONE STAR FRUIT AND VEGETABLE",29.7081,-95.3264,5,1,1,1,1,1,,999
421820,"SEAFOOD CORNER (inside Greenspoint Mall)",29.946,-95.4126,5,1,1,1,1,1,SEAFOOD,999
421822,"MI REGALO",29.7186,-95.5132,5,1,1,1,1,1,,999
421827,"GREATER FIRST BAPTIST CHURCH",29.8298,-95.3941,5,1,1,1,1,1,,999
421829,MERCANTILE,29.717,-95.4148,5,2,1,1,1,1,,999
421830,"NEW DESTINY WORSHIP CENTER",29.9498,-95.4232,5,1,1,1,1,1,"BEVERAGES, ETC.",999
421831,PISTOLEROS,29.7428,-95.3981,5,3,1,1,1,0,,999
421834,"T AND S FOOD MART",29.8497,-95.262,5,3,1,1,1,1,,999
421836,"SUPER MERCADO EL SOL",29.6523,-95.5547,5,2,1,1,1,1,,999
421838,"PEREYDA PRODUCE",29.8106,-95.38,5,1,1,1,1,1,,999
421842,"VIVIANA'S NITE CLUB",29.8071,-95.4579,5,1,1,1,1,1,,999
421843,"CHAD'S PLACE",29.6761,-95.3563,5,1,1,1,1,1,,999
421844,"LA VINA",29.7289,-95.5299,5,3,1,1,1,0,,999
421845,"STAR GAME ROOM",29.6729,-95.5087,5,1,1,1,1,1,,999
421846,"U STOP GROCERY",29.5946,-95.1127,5,1,1,1,1,1,,999
421847,"LITTLE GAMEROOM",29.7052,-95.4898,5,1,1,1,1,1,,999
421848,"SALATO'S POBOY'S & BURGER FRESH",29.7735,-95.315,5,1,1,1,1,1,,999
421850,"DIANA'S FOOD SERVICE - DIANA'S",29.6302,-95.4629,5,1,1,1,1,0,,999
421851,"THIEN AN RESTAURANT",29.7439,-95.3723,5,1,1,1,1,1,VIETNAMESE,999
421853,"HOUSTON KARTING",29.5924,-95.1693,5,1,1,1,1,1,DESSERTS,999
421854,"USA WINGS",29.828,-95.3784,5,1,1,1,1,1,CHICKEN,999
421855,"BELMONT VILLAGE- HUNTER'S CREEK",29.7509,-95.5031,5,1,1,1,1,0,,999
421858,"ATHENA GUN CLUB",29.7852,-95.5684,5,1,1,1,1,1,,999
421860,"M-N-H FOOD STORE",29.6937,-95.3229,5,1,1,1,1,1,,999
421862,"FOUR QUEENS GAMEROOM",29.644,-95.5082,5,1,1,1,1,1,,999
421865,"HOUSTON SNOW-GARCIA BRO.",29.8093,-95.2614,5,1,1,1,1,1,,999
421867,BREWINGZ,29.7346,-95.6052,5,1,1,1,1,1,,999
421868,BREWINGZ,29.8621,-95.3733,5,3,1,1,1,0,"BAR & GRILL",999
421869,BREWINGZ,29.8739,-95.5348,5,2,1,1,1,1,"BAR & GRILL",999
421873,"EL KUKO TAQUERIA - SouthWest",29.6757,-95.5522,5,1,1,1,1,1,,999
421879,"MOM & EDDIE'S - GARCIA BROTHER'S",29.7475,-95.3585,5,1,1,1,1,1,,999
421881,BREWINGZ,29.7854,-95.464,5,1,1,1,1,1,,999
421883,"SEASONS 52",29.7805,-95.5621,5,1,1,1,1,1,"BAR & GRILL",999
421884,BREWINGZ,29.8474,-95.4949,5,1,1,1,1,1,,999
421885,BREWINGZ,29.6908,-95.5288,5,1,1,1,1,1,"BAR & GRILL",999
421887,"TILA  TEAHOUSE",29.7977,-95.5248,5,1,1,1,1,1,VIETNAMESE,999
421888,"JT ALL SEASONS",29.87,-95.3727,5,1,1,1,1,1,,999
421889,"SNAP KITCHEN #10",29.735,-95.4838,5,2,1,1,1,1,,999
421891,BREWINGZ,29.7128,-95.3131,5,1,1,1,1,1,CHICKEN,999
421892,"SNAP KITCHEN #12",29.7495,-95.4789,5,1,1,1,1,1,,999
421893,BREWINGZ,29.7703,-95.1862,5,2,1,1,1,1,CHICKEN,999
421894,"STAYBRIDGE INN & SUITES",29.8234,-95.5654,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421899,"RICE'S CHICKEN AND SEAFOOD",29.7116,-95.2786,5,1,1,1,1,1,CHICKEN,999
421900,"SZECHWAN WOK",29.7755,-95.187,5,1,1,1,1,1,CHINESE,999
421903,"IMMACULATE KIDS CHILDCARE ACADEMY #2",29.8272,-95.3872,5,1,1,1,1,1,,999
421904,"TAKERIA AREVALO-TEX STAR",29.8035,-95.3713,5,1,1,1,1,1,,999
421909,"TEXAS COMMISSARY TRUCK - TX Commissary # 2",29.8124,-95.4174,5,1,1,1,1,1,,999
421913,"SUPER CHICKEN RESTAURANT",29.6578,-95.4632,5,1,1,1,1,1,CHICKEN,999
421918,"EL TENAMPA NIGHT CLUB",29.7667,-95.2141,5,1,1,1,1,1,,999
421919,"PETER FOOD MART",29.7726,-95.323,5,1,1,1,1,1,,999
421920,"TAQUERIA CENTINELA  INC.",29.7936,-95.2555,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
421922,"EZ GAME",29.8664,-95.3013,5,5,1,1,1,0,,999
421923,"LATINOS MEAT MARKET",29.843,-95.4731,5,1,1,1,1,1,,999
421928,"MAMA YU RESTAURANT",29.6881,-95.5687,5,1,1,1,1,1,CHINESE,999
421929,"JCHRISTOPHER'S PIZZA AND PASTA",30.0687,-95.2124,5,1,1,1,1,1,ITALIAN,999
421935,"OTC MIDTOWN",29.7476,-95.38,5,3,1,1,1,1,,999
421936,"POLAR CUP - Tropical/ Yumi/ Restaurant Depot",29.6518,-95.4926,5,1,1,1,1,1,,999
421937,"TAQUERIA LA BENDICION - EL GUERO",29.6291,-95.1747,5,1,1,1,1,1,,999
421938,"KATCH 22",29.7685,-95.4102,5,1,1,1,1,1,"BAR & GRILL",999
421939,"CAMBRIDGE LEARNING CENTER",29.6558,-95.5337,5,1,1,1,1,1,,999
421940,"MONKEY JOE'S",29.7382,-95.6237,5,1,1,1,1,1,PIZZA,999
421943,"TACO MAN #1 - Southwest Comisaria",29.7238,-95.3836,5,1,1,1,1,1,,999
421945,"VARGAS FOOD MART",29.7768,-95.3082,5,2,1,1,1,1,,999
421947,"RUBY TEQUILA'S MEXICAN KITCHEN",29.9631,-95.5457,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
421950,"ACHIEVERS LEARNING EDUCATION XCELLENCE",29.9455,-95.3042,5,1,1,1,1,1,,999
421952,"SUNMART #352",29.6973,-95.3751,5,2,1,1,1,1,,999
421953,"OPEN ARMS FOOD PANTRY",29.6952,-95.3235,5,1,1,1,1,1,,999
421954,"THE FISH PLACE",29.6293,-95.2317,5,1,1,1,1,1,SEAFOOD,999
421955,"SKEWERS MEDITERRANEAN CAFE & GRILL",29.7323,-95.4411,5,1,1,1,1,1,"MIDDLE EASTERN",999
421957,"REFRESQUERIA EL PUENTE",29.7614,-95.2137,5,1,1,1,1,1,DESSERTS,999
421958,"CHULAS SPORTS CANTINA",29.7741,-95.2376,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
421964,"PANDA CITY",29.6866,-95.2981,5,1,1,1,1,1,CHINESE,999
421965,"NAM NOODLES AND MORE",29.7526,-95.4032,5,3,1,1,1,0,VIETNAMESE,999
421967,"LINDELL'S MIDGET MARKET",29.7933,-95.5544,5,1,1,1,1,1,,999
421968,"POWER UP NUTRITION",29.7701,-95.6049,5,1,1,1,1,1,,999
421969,"HOLLIS MARKET",29.8655,-95.5074,5,1,1,1,1,1,,999
421972,"KIDS KLUB",29.7148,-95.5397,5,1,1,1,1,1,,999
421973,CHICK-FIL-A,29.756,-95.6266,5,1,1,1,1,1,CHICKEN,999
421974,"SAM TACOS - SOUTHWEST",29.7094,-95.4823,5,1,1,1,1,1,,999
421976,"PERU CAFE EXPRESS",29.7294,-95.4375,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
421982,"QUALITY INN",29.7749,-95.2483,5,2,1,1,1,1,BREAKFAST,999
421984,"OMNI HOUSTON WESTSIDE HOTEL",29.786,-95.6188,5,2,1,1,1,1,"LOCAL / CONTINENTAL",999
421989,"SNOWBLOCK SHAVERY",29.7177,-95.4175,5,2,1,1,1,1,DESSERTS,999
421990,"HONEYS SNO-BALLS - Diana's",29.6576,-95.4807,5,1,1,1,1,1,,999
421991,"ODYSSEY  PREPORTY",29.8712,-95.4918,5,1,1,1,1,1,,999
421992,"KWIK MART #23",29.7981,-95.5236,5,1,1,1,1,1,,999
421993,"HOUSE OF MANDI MEDITERRANEAN RESTAURANT",29.684,-95.3918,5,1,1,1,1,1,"MIDDLE EASTERN",999
421996,"NORTH STAR FOOD  MART",29.8323,-95.2617,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
421997,"HUASTECA MEXICAN GRILL",29.6522,-95.568,5,1,1,1,1,1,,999
421998,"SPEEDY MART #53",29.8498,-95.5456,5,1,1,1,1,1,,999
421999,"VICKY'S CATERING - SouthWest",29.7474,-95.3946,5,5,1,1,1,0,,999
422000,"EL BORRADO - TEXAS",29.8501,-95.49,5,1,1,1,1,1,,999
422001,"HOUSTON AREA COMMUNITY SERVICES",29.8057,-95.5704,5,1,1,1,1,1,,999
422003,"MK FOOD MART (CITGO Gaspline)",29.8488,-95.3287,5,1,1,1,1,1,,999
422006,"DELI EVERGREEN",29.9382,-95.3273,5,1,1,1,1,1,SANDWICHES,999
422007,SUBWAY,29.6272,-95.2311,5,1,1,1,1,1,SANDWICHES,999
422008,"MR. B'S SEAFOOD",29.7833,-95.3422,5,3,1,1,1,1,SEAFOOD,999
422009,"WENDY'S # 14",29.6995,-95.2972,5,1,1,1,1,1,"BURGERS, ETC.",999
422010,"GIGI'S CUPCAKES THE WOODLANDS",29.7604,-95.3642,5,1,1,1,1,1,DESSERTS,999
422014,"MOMMY'S TIME OUT",29.7786,-95.5481,5,1,1,1,1,1,,999
422018,"STARBUCKS COFFEE #20143",29.598,-95.2662,5,1,1,1,1,1,"BEVERAGES, ETC.",999
422019,BREWINGZ,29.5992,-95.2682,5,1,1,1,1,1,,999
422021,"TWINKLE WONDERS CHILD CARE",29.7318,-95.4738,5,1,1,1,1,1,,999
422022,"EXPRESS GROCERY SERVICES",29.9561,-95.4885,5,1,1,1,1,1,,999
422023,"KIDS R YOUNG LEARNING CENTER",29.9528,-95.546,5,1,1,1,1,1,,999
422024,"COHN CORNER STORE",29.7796,-95.4222,5,1,1,1,1,1,,999
422026,"CULLEN  865  GAME ROOM",29.6398,-95.356,5,1,1,1,1,1,,999
422027,"PASTRY WAR",29.762,-95.3613,5,1,1,1,1,1,,999
422028,"KING MART #1",29.7162,-95.381,5,1,1,1,1,1,,999
422029,"PRIMROSE SCHOOL OF THE WESTCHASE DISTRICT",29.7302,-95.549,5,1,1,1,1,1,,999
422032,"TAQUERIA LAGOS DE JALISCO - Mi Jalisco",29.8701,-95.3762,5,1,1,1,1,1,,999
422033,"UMAMI SUSHI",29.7873,-95.6456,5,3,1,1,1,0,SUSHI,999
422034,"VALLEY OAKS ELEMENTARY",29.7957,-95.4946,5,0,1,1,1,0,,999
422036,"SOUTH WEST CATERING - MOBIL CATERING",29.9865,-95.3189,5,5,1,1,1,0,,999
422037,"AM FOOD MART",29.7527,-95.6446,5,1,1,1,1,1,,999
422038,"CIELO TREATS - Della Carts",29.9865,-95.3189,5,1,1,1,1,1,,999
422040,"BENGAL  MART",29.7092,-95.3076,5,1,1,1,1,1,,999
422041,"IGLESIA DE JESUCRISTO PALABRA MIEL HOUSTON",29.798,-95.5705,5,1,1,1,1,1,,999
422042,"A1 GAME ROOM",29.7763,-95.304,5,1,1,1,1,1,,999
422046,"CHOICE TROPICAL",29.7156,-95.5546,5,1,1,1,1,1,,999
422049,"MI LINDO MICHOACAN #2 - Palacios",29.677,-95.2672,5,2,1,1,1,1,,999
422052,"TAQUERIA MI RAZA - Texas Commissary #2",29.8843,-95.4853,5,1,1,1,1,1,,999
422053,"STRIPES #1040",29.7245,-95.5915,5,1,1,1,1,1,"BURGERS, ETC.",999
422055,"TAQUERIA Y RESTAURANT MI LINDO COPAN",29.8596,-95.397,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
422058,"HARMONY SCHOOL OF EXPLORATION",29.6831,-95.558,5,1,1,1,1,1,,999
